order_id	quantity	item_name	choice_description	item_price
1382	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Black Beans, Cheese, Guacamole]]	$11.25 
1382	1	Carnitas Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
1383	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Guacamole, Lettuce]]	$11.25 
1383	1	Bottled Water	NULL	$1.50 
1384	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]	$11.25 
1384	1	Chips	NULL	$2.15 
1385	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 
1386	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 
1386	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.75 
1387	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95 
1387	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1388	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1388	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]	$9.25 
1389	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce]]	$8.75 
1389	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]	$9.25 
1389	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese]]	$8.75 
1390	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese]]	$8.75 
1390	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese]]	$8.75 
1390	1	Canned Soft Drink	[Coke]	$1.25 
1391	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.25 
1391	1	Bottled Water	NULL	$1.50 
1391	1	Chips	NULL	$2.15 
1392	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1392	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 
1392	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]	$11.25 
1393	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
1393	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]	$8.75 
1394	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]	$11.25 
1394	1	Chips and Guacamole	NULL	$4.45 
1395	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce]]	$8.49 
1395	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Sour Cream]]	$8.49 
1395	1	Veggie Salad	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 
1396	1	Chicken Crispy Tacos	[Roasted Chili Corn Salsa (Medium), [Cheese, Sour Cream, Lettuce]]	$8.49 
1396	1	Steak Soft Tacos	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]	$8.99 
1396	1	Side of Chips	NULL	$1.69 
1396	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
1396	1	Canned Soda	[Coca Cola]	$1.09 
1396	1	Canned Soda	[Dr. Pepper]	$1.09 
1397	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1397	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1398	3	Carnitas Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$35.25 
1399	1	Chicken Bowl	[Fresh Tomato Salsa, [Cheese, Rice, Black Beans]]	$8.75 
1399	1	Chips and Tomatillo Red Chili Salsa	NULL	$2.95 
1399	1	Canned Soft Drink	[Sprite]	$1.25 
1400	1	Chicken Bowl	[Fresh Tomato Salsa, [Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables]]	$11.25 
1400	1	Chips	NULL	$2.15 
1401	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]	$9.25 
1401	1	Chips and Guacamole	NULL	$4.45 
1402	1	Chicken Burrito	[Roasted Chili Corn Salsa, Fajita Vegetables]	$8.75 
1402	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
1402	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Sour Cream]]	$8.75 
1402	1	Chips and Guacamole	NULL	$4.45 
1403	1	Canned Soft Drink	[Diet Coke]	$1.25 
1403	1	Steak Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]	$11.89 
1404	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]	$8.75 
1404	1	Chips	NULL	$2.15 
1404	1	Canned Soft Drink	[Diet Coke]	$1.25 
1405	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]	$8.49 
1405	1	Canned Soda	[Diet Dr. Pepper]	$1.09 
1405	1	Bottled Water	NULL	$1.09 
1405	1	Side of Chips	NULL	$1.69 
1406	1	Steak Burrito	[[Lettuce, Fajita Veggies, Rice]]	$8.69 
1406	1	Steak Salad	[[Lettuce, Fajita Veggies]]	$8.69 
1407	1	Steak Crispy Tacos	[Fresh Tomato Salsa]	$9.25 
1407	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1408	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Guacamole, Lettuce]]	$10.98 
1408	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
1409	2	Chicken Salad Bowl	[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]	$22.50 
1410	2	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]	$21.96 
1411	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Guacamole]]	$10.98 
1411	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1411	1	Side of Chips	NULL	$1.69 
1412	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.75 
1412	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1413	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese]]	$8.75 
1413	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1414	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Sour Cream]]	$8.75 
1414	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
1414	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Sour Cream]]	$8.75 
1415	1	Chicken Burrito	[[Rice, Cheese]]	$8.19 
1415	1	Chicken Burrito	[Fresh Tomato (Mild), [Guacamole, Rice, Sour Cream, Cheese]]	$10.58 
1416	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Cheese, Lettuce, Pinto Beans, Rice]]	$8.75 
1416	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1416	1	Bottled Water	NULL	$1.50 
1417	2	Canned Soft Drink	[Coke]	$2.50 
1417	1	Carnitas Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]	$9.25 
1417	1	Chips and Guacamole	NULL	$4.45 
1418	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans]]	$9.25 
1418	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.25 
1419	1	Carnitas Burrito	[Fresh Tomato (Mild), [Lettuce, Rice]]	$8.69 
1419	1	Steak Burrito	[Fresh Tomato (Mild), [Lettuce, Pinto Beans, Rice, Sour Cream, Cheese]]	$8.69 
1419	1	Chips and Guacamole	NULL	$3.89 
1420	1	Steak Burrito	[[Lettuce, Fajita Veggies, Rice]]	$8.69 
1420	1	Side of Chips	NULL	$1.69 
1421	1	Chips and Guacamole	NULL	$4.45 
1421	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
1422	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1422	1	Chips and Guacamole	NULL	$4.45 
1422	1	Chips	NULL	$2.15 
1423	1	Chicken Burrito	[[Lettuce, Fajita Veggies, Rice]]	$8.19 
1423	1	Steak Burrito	[[Lettuce, Fajita Veggies, Rice]]	$8.69 
1424	1	Chips and Guacamole	NULL	$4.45 
1424	1	Veggie Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1425	1	Canned Soft Drink	[Coke]	$1.25 
1425	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
1425	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1426	1	Barbacoa Salad Bowl	[Fresh Tomato Salsa, Guacamole]	$11.89 
1426	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
1426	1	Barbacoa Soft Tacos	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Guacamole, Lettuce]]	$11.75 
1426	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
1427	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
1427	1	Chips	NULL	$2.15 
1427	1	Bottled Water	NULL	$1.50 
1428	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]	$11.75 
1428	1	Chips and Guacamole	NULL	$4.45 
1429	1	Chips and Guacamole	NULL	$3.99 
1429	1	Steak Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 
1429	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole]]	$10.98 
1429	1	Chips and Tomatillo-Red Chili Salsa	NULL	$2.39 
1430	1	Canned Soft Drink	[Sprite]	$1.25 
1430	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1430	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]	$8.75 
1431	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1431	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
1431	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
1431	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
1431	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
1431	1	Chips	NULL	$2.15 
1432	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]	$9.25 
1432	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 
1433	1	Nantucket Nectar	[Pineapple Orange Banana]	$3.39 
1433	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.49 
1433	1	Chicken Soft Tacos	[Tomatillo-Green Chili Salsa (Medium), [Cheese, Sour Cream]]	$8.49 
1433	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
1434	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]	$10.98 
1434	1	Canned Soda	[Dr. Pepper]	$1.09 
1434	1	Canned Soda	[Coca Cola]	$1.09 
1434	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]	$8.49 
1435	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 
1435	1	Canned Soft Drink	[Diet Coke]	$1.25 
1436	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
1436	1	Bottled Water	NULL	$1.09 
1437	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 
1437	1	Chips	NULL	$2.15 
1437	1	Bottled Water	NULL	$1.50 
1438	1	Chips and Guacamole	NULL	$3.99 
1438	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 
1439	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
1439	1	Chips	NULL	$2.15 
1439	1	Bottled Water	NULL	$1.50 
1440	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1440	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]	$10.98 
1440	2	Canned Soda	[Diet Coke]	$2.18 
1441	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 
1441	1	Chips	NULL	$2.15 
1441	1	Bottled Water	NULL	$1.50 
1442	1	Chips and Guacamole	NULL	$4.45 
1442	1	Steak Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
1443	15	Chips and Fresh Tomato Salsa	NULL	$44.25 
1443	7	Bottled Water	NULL	$10.50 
1443	1	6 Pack Soft Drink	[Coke]	$6.49 
1443	3	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$33.75 
1443	4	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$35.00 
1443	3	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$27.75 
1443	2	Bottled Water	NULL	$3.00 
1444	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]	$11.25 
1444	1	Steak Crispy Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.75 
1445	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Guacamole, Lettuce]]	$10.98 
1445	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
1446	2	Canned Soft Drink	[Diet Coke]	$2.50 
1446	1	Chicken Soft Tacos	[Roasted Chili Corn Salsa, [Rice, Cheese]]	$8.75 
1446	1	Chips and Guacamole	NULL	$4.45 
1447	2	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Fajita Veggies, Pinto Beans, Rice]]	$16.98 
1448	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 
1448	1	6 Pack Soft Drink	[Nestea]	$6.49 
1449	2	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese]]	$16.98 
1449	2	Steak Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese]]	$17.98 
1449	2	Veggie Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]	$16.98 
1449	2	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese]]	$16.98 
1449	1	Carnitas Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Lettuce]]	$8.99 
1449	1	Carnitas Soft Tacos	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]	$8.99 
1449	1	Chicken Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]	$8.49 
1450	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Lettuce]]	$9.25 
1450	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Lettuce]]	$8.75 
1450	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1451	1	Steak Soft Tacos	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]	$11.48 
1451	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
1452	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Pinto Beans, Lettuce]]	$8.99 
1452	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39 
1453	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1453	1	Chips and Guacamole	NULL	$4.45 
1453	1	Chicken Crispy Tacos	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1453	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
1454	1	6 Pack Soft Drink	[Coke]	$6.49 
1454	3	Chicken Burrito	[Fresh Tomato Salsa]	$26.25 
1454	1	Chicken Soft Tacos	[Fresh Tomato Salsa, Rice]	$8.75 
1454	3	Chicken Burrito	[Fresh Tomato Salsa, Rice]	$26.25 
1454	1	Chicken Soft Tacos	[Fresh Tomato Salsa, Rice]	$8.75 
1454	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, Rice]	$8.75 
1455	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1455	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Guacamole, Lettuce]]	$11.25 
1455	1	Chips	NULL	$2.15 
1456	1	Canned Soft Drink	[Sprite]	$1.25 
1456	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
1457	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
1457	1	Chips	NULL	$2.15 
1457	1	Bottled Water	NULL	$1.50 
1458	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Fajita Vegetables]]	$11.25 
1458	1	Chips	NULL	$2.15 
1459	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]	$8.99 
1459	1	Chips and Tomatillo-Red Chili Salsa	NULL	$2.39 
1460	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]	$11.25 
1460	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]	$11.25 
1460	1	Chips	NULL	$2.15 
1461	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole]]	$11.25 
1461	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1461	1	Chicken Salad Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Lettuce]]	$8.75 
1462	2	Chips and Tomatillo-Green Chili Salsa	NULL	$4.78 
1462	2	Chicken Soft Tacos	[[Tomatillo-Green Chili Salsa (Medium), Fresh Tomato Salsa (Mild)], [Cheese, Sour Cream, Guacamole]]	$21.96 
1463	1	Veggie Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1463	1	Chips and Tomatillo-Red Chili Salsa	NULL	$2.39 
1464	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]	$9.25 
1464	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1465	2	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]	$16.98 
1466	1	Chicken Bowl	[Fresh Tomato (Mild), [Lettuce, Fajita Veggies, Pinto Beans, Rice, Sour Cream, Cheese]]	$8.19 
1466	1	Chips and Guacamole	NULL	$3.89 
1467	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
1467	1	Bottled Water	NULL	$1.09 
1468	1	Steak Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Lettuce]]	$8.99 
1468	1	Izze	[Blackberry]	$3.39 
1469	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$9.25 
1469	1	Chips and Guacamole	NULL	$4.45 
1470	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]	$10.98 
1470	1	Chicken Bowl	[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]	$10.98 
1471	2	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$17.50 
1472	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
1472	1	Canned Soft Drink	[Coke]	$1.25 
1472	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]	$8.75 
1473	1	Steak Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
1473	1	Chips and Guacamole	NULL	$4.45 
1474	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]	$11.25 
1474	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Rice, Guacamole]]	$11.25 
1475	1	Steak Burrito	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.99 
1475	1	Canned Soda	[Coca Cola]	$1.09 
1476	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Guacamole]]	$10.98 
1476	1	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1476	1	Side of Chips	NULL	$1.69 
1477	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Black Beans, Guacamole]]	$11.25 
1477	1	Carnitas Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 
1478	2	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Sour Cream, Cheese, Black Beans, Rice]]	$16.98 
1479	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
1479	1	Chips and Guacamole	NULL	$4.45 
1480	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Guacamole, Lettuce, Rice, Fajita Vegetables, Sour Cream]]	$11.25 
1480	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
1480	1	Steak Crispy Tacos	[Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Guacamole]]	$11.75 
1481	1	Carnitas Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
1481	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
1482	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$8.75 
1482	1	Chips and Guacamole	NULL	$4.45 
1482	2	Canned Soft Drink	[Diet Coke]	$2.50 
1483	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1483	1	Steak Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
1483	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese]]	$8.75 
1483	1	Steak Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
1483	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
1483	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans]]	$9.25 
1483	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1483	1	Steak Bowl	[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
1483	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]	$8.75 
